InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
4x-RTX_4090-256,RTX 4090,4,256,95.953125,1.49,"France, FR","{'Gpus': [{'Name': 'RTX 4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.49
2x-RTX_4090-32,RTX 4090,2,32,47.9765625,0.80,"Iceland, IS","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.80
4x-RTX_3090-24,RTX 3090,4,24,96.0,0.80,"Lithuania, LT","{'Gpus': [{'Name': 'RTX 3090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98304}}], 'TotalGpuMemoryInMiB': 98304}",0.80
2x-RTX_4090-256,RTX 4090,2,256,47.9765625,0.83,"Romania, RO","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.83
2x-H100_NVL-64,H100 NVL,2,64,187.16796875,5.33,"California, US","{'Gpus': [{'Name': 'H100 NVL', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 191660}}], 'TotalGpuMemoryInMiB': 191660}",5.33
1x-RTX_3090-32,RTX 3090,1,32,24.0,0.20,"Moscow Oblast, RU","{'Gpus': [{'Name': 'RTX 3090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",0.20
4x-H100_NVL-128,H100 NVL,4,128,374.3359375,9.07,"Australia, AU","{'Gpus': [{'Name': 'H100 NVL', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 383320}}], 'TotalGpuMemoryInMiB': 383320}",9.07
2x-RTX_4090-64,RTX 4090,2,64,47.9765625,0.75,"Hong Kong, HK","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.75
2x-H100_NVL-224,H100 NVL,2,224,187.16796875,4.40,"Bulgaria, BG","{'Gpus': [{'Name': 'H100 NVL', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 191660}}], 'TotalGpuMemoryInMiB': 191660}",4.40
2x-RTX_6000Ada-254,RTX 6000Ada,2,254,95.9765625,1.65,"Finland, FI","{'Gpus': [{'Name': 'RTX 6000Ada', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 98280}}], 'TotalGpuMemoryInMiB': 98280}",1.65
1x-RTX_4090-384,RTX 4090,1,384,23.98828125,0.60,"Texas, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.60
1x-RTX_4090-128,RTX 4090,1,128,23.98828125,0.53,"Iceland, IS","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.53
2x-RTX_4090-32,RTX 4090,2,32,47.9765625,0.80,"Iceland, IS","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.80
2x-RTX_4090-128,RTX 4090,2,128,47.9765625,0.81,"Nagano, JP","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.81
2x-H100_NVL-64,H100 NVL,2,64,187.16796875,5.60,"California, US","{'Gpus': [{'Name': 'H100 NVL', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 191660}}], 'TotalGpuMemoryInMiB': 191660}",5.60
1x-RTX_4090-64,RTX 4090,1,64,23.98828125,0.47,"Iceland, IS","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.47
1x-H100_PCIE-128,H100 PCIE,1,128,79.6474609375,1.93,"Texas, US","{'Gpus': [{'Name': 'H100 PCIE', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 81559}}], 'TotalGpuMemoryInMiB': 81559}",1.93
1x-RTX_4090-32,RTX 4090,1,32,23.98828125,0.47,"Oita, JP","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.47
2x-RTX_4090-384,RTX 4090,2,384,47.9765625,1.20,"Texas, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",1.20
1x-L40S-64,L40S,1,64,44.98828125,0.87,"Oregon, US","{'Gpus': [{'Name': 'L40S', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 46068}}], 'TotalGpuMemoryInMiB': 46068}",0.87
2x-L40-254,L40,2,254,89.9765625,1.65,"Finland, FI","{'Gpus': [{'Name': 'L40', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 92136}}], 'TotalGpuMemoryInMiB': 92136}",1.65
1x-RTX_4090-128,RTX 4090,1,128,23.98828125,0.59,"Texas, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.59
2x-L40S-64,L40S,2,64,89.9765625,1.71,", US","{'Gpus': [{'Name': 'L40S', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 92136}}], 'TotalGpuMemoryInMiB': 92136}",1.71
2x-L40S-128,L40S,2,128,89.9765625,1.33,"Australia, AU","{'Gpus': [{'Name': 'L40S', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 92136}}], 'TotalGpuMemoryInMiB': 92136}",1.33
