InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
c3.2xlarge,,,8.0,15.0,,0.42,0.186500,us-east-1,us-east-1c
c3.2xlarge,,,8.0,15.0,,0.42,,us-east-1,us-east-1d
c3.2xlarge,,,8.0,15.0,,0.42,0.420000,us-east-1,us-east-1e
c3.2xlarge,,,8.0,15.0,,0.42,,us-east-1,us-east-1f
c3.2xlarge,,,8.0,15.0,,0.478,0.111900,us-west-1,us-west-1a
c3.2xlarge,,,8.0,15.0,,0.478,0.113600,us-west-1,us-west-1c
c3.2xlarge,,,8.0,15.0,,0.42,0.420000,us-west-2,us-west-2a
c3.2xlarge,,,8.0,15.0,,0.42,0.420000,us-west-2,us-west-2b
c3.2xlarge,,,8.0,15.0,,0.42,0.145900,us-west-2,us-west-2c
c3.2xlarge,,,8.0,15.0,,0.42,,us-west-2,us-west-2d
c3.4xlarge,,,16.0,30.0,,1.021,0.241400,ap-northeast-1,ap-northeast-1a
c3.4xlarge,,,16.0,30.0,,1.021,0.246000,ap-northeast-1,ap-northeast-1c
c3.4xlarge,,,16.0,30.0,,1.021,,ap-northeast-1,ap-northeast-1d
c3.4xlarge,,,16.0,30.0,,0.919,,ap-northeast-2,ap-northeast-2a
c3.4xlarge,,,16.0,30.0,,0.919,,ap-northeast-2,ap-northeast-2b
c3.4xlarge,,,16.0,30.0,,0.919,,ap-northeast-2,ap-northeast-2c
c3.4xlarge,,,16.0,30.0,,0.919,,ap-northeast-2,ap-northeast-2d
c3.4xlarge,,,16.0,30.0,,1.058,0.255400,ap-southeast-1,ap-southeast-1a
c3.4xlarge,,,16.0,30.0,,1.058,0.231100,ap-southeast-1,ap-southeast-1b
c3.4xlarge,,,16.0,30.0,,1.058,,ap-southeast-1,ap-southeast-1c
c3.4xlarge,,,16.0,30.0,,1.058,0.250000,ap-southeast-2,ap-southeast-2a
c3.4xlarge,,,16.0,30.0,,1.058,0.250000,ap-southeast-2,ap-southeast-2b
c3.4xlarge,,,16.0,30.0,,1.058,0.250000,ap-southeast-2,ap-southeast-2c
c3.4xlarge,,,16.0,30.0,,1.032,0.264700,eu-central-1,eu-central-1a
c3.4xlarge,,,16.0,30.0,,1.032,0.267100,eu-central-1,eu-central-1b
c3.4xlarge,,,16.0,30.0,,1.032,,eu-central-1,eu-central-1c
c3.4xlarge,,,16.0,30.0,,0.956,0.249300,eu-west-1,eu-west-1a
c3.4xlarge,,,16.0,30.0,,0.956,0.291100,eu-west-1,eu-west-1b
c3.4xlarge,,,16.0,30.0,,0.956,0.329000,eu-west-1,eu-west-1c
c3.4xlarge,,,16.0,30.0,,0.84,0.324700,us-east-1,us-east-1a
c3.4xlarge,,,16.0,30.0,,0.84,0.328100,us-east-1,us-east-1b
c3.4xlarge,,,16.0,30.0,,0.84,0.408300,us-east-1,us-east-1c
c3.4xlarge,,,16.0,30.0,,0.84,,us-east-1,us-east-1d
c3.4xlarge,,,16.0,30.0,,0.84,0.259100,us-east-1,us-east-1e
c3.4xlarge,,,16.0,30.0,,0.84,,us-east-1,us-east-1f
c3.4xlarge,,,16.0,30.0,,0.956,0.257500,us-west-1,us-west-1a
c3.4xlarge,,,16.0,30.0,,0.956,0.223300,us-west-1,us-west-1c
c3.4xlarge,,,16.0,30.0,,0.84,0.243200,us-west-2,us-west-2a
c3.4xlarge,,,16.0,30.0,,0.84,0.248600,us-west-2,us-west-2b
c3.4xlarge,,,16.0,30.0,,0.84,0.233600,us-west-2,us-west-2c
c3.4xlarge,,,16.0,30.0,,0.84,,us-west-2,us-west-2d
c3.8xlarge,,,32.0,60.0,,2.043,0.490100,ap-northeast-1,ap-northeast-1a
c3.8xlarge,,,32.0,60.0,,2.043,0.482800,ap-northeast-1,ap-northeast-1c
c3.8xlarge,,,32.0,60.0,,2.043,,ap-northeast-1,ap-northeast-1d
c3.8xlarge,,,32.0,60.0,,1.839,,ap-northeast-2,ap-northeast-2a
c3.8xlarge,,,32.0,60.0,,1.839,,ap-northeast-2,ap-northeast-2b
c3.8xlarge,,,32.0,60.0,,1.839,,ap-northeast-2,ap-northeast-2c
c3.8xlarge,,,32.0,60.0,,1.839,,ap-northeast-2,ap-northeast-2d
c3.8xlarge,,,32.0,60.0,,2.117,0.452000,ap-southeast-1,ap-southeast-1a
