Tag,Region,OS,OSVersion,ImageId,AppCatalogListingId,ResourceVersion
skypilot:gpu-oraclelinux9,eu-paris-1,oraclelinux,9.4,ocid1.image.oc1.eu-paris-1.aaaaaaaa4lsilq3uv2axsmhndrjp5wfz4ym3qhrg6mkeecuworxphuws3dlq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,mx-monterrey-1,oraclelinux,9.4,ocid1.image.oc1.mx-monterrey-1.aaaaaaaaqsc5dyoomim357hv3wannkvv66t4iiytn4ftciqgwoca57bg5eja,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-zurich-1,oraclelinux,9.4,ocid1.image.oc1.eu-zurich-1.aaaaaaaazdl3hvliu3ljwp3at6gn7ijziya6wtoamawzwxrjsmtsjhfxol3q,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-amsterdam-1,oraclelinux,9.4,ocid1.image.oc1.eu-amsterdam-1.aaaaaaaatch2pdcjcddgdgyfrtxoec6a3iyxbxiu3yhv7mevwmrkksgprc2q,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,mx-queretaro-1,oraclelinux,9.4,ocid1.image.oc1.mx-queretaro-1.aaaaaaaad3cnzr4vyzodbwfm6t7kezctbnjsgflzrxsxrubb6bfp2xwd6p2a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,us-phoenix-1,oraclelinux,9.4,ocid1.image.oc1.phx.aaaaaaaazdc2fpdyksd2644d6vr77yhq6m26wqy3lnaq6nb4ziabvkciqxrq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-marseille-1,oraclelinux,9.4,ocid1.image.oc1.eu-marseille-1.aaaaaaaazqlb5cahbwcsshgpevfgkhbu5pyggu6gwhxc3vkicgjhfdicv32q,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,sa-saopaulo-1,oraclelinux,9.4,ocid1.image.oc1.sa-saopaulo-1.aaaaaaaaswslduwi454vm5nwuux4rn45gkslsnc34grcmta6ctmaq5aun3oq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,us-sanjose-1,oraclelinux,9.4,ocid1.image.oc1.us-sanjose-1.aaaaaaaaywwfvy67wwe7f24juvjwhyjn3u7g7s3wzkhduxcbewzaeki2nt5q,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-seoul-1,oraclelinux,9.4,ocid1.image.oc1.ap-seoul-1.aaaaaaaaqplywygsbdiu4vjzy4ad3ow3z3peq575bd7hu7c5jprugj2iq2ga,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-chuncheon-1,oraclelinux,9.4,ocid1.image.oc1.ap-chuncheon-1.aaaaaaaakswhcjsdmvarqudumyscidrgq67odsjj4p64lqaecewmp7umvuea,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8-cuda126,,oraclelinux,8,ocid1.image.oc1..aaaaaaaas6wulwvbwh5mbr25koimumt2c7xc3xsvmvs6gehbar2esxtf4kea,ocid1.appcataloglisting.oc1..aaaaaaaab2hkpxsglxfbzitiiqv6djxzj5q5soxotwdem2dd2kbifgk4p55q,OracleLinux-8-OCA-RHCK-OFED-23.10-2.1.3.1-GPU-560-CUDA-12.6-2024.09.18-0
skypilot:gpu-oraclelinux8-cuda124,,oraclelinux,8,ocid1.image.oc1..aaaaaaaarfuloriu6r36bof4mzbh2vhdtgmq7uivsvvshl7of3bisjqsvyvq,ocid1.appcataloglisting.oc1..aaaaaaaab2hkpxsglxfbzitiiqv6djxzj5q5soxotwdem2dd2kbifgk4p55q,OracleLinux-8-OCA-RHCK-OFED-23.10-2.1.3.1-GPU-550-CUDA-12.4-2024.09.18-0
skypilot:gpu-oraclelinux8-cuda122,,oraclelinux,8,ocid1.image.oc1..aaaaaaaas4gfew4jbuw2cqkvrjq4y36xqxkyfz2mv5wexwwp5o3hx44orv4q,ocid1.appcataloglisting.oc1..aaaaaaaab2hkpxsglxfbzitiiqv6djxzj5q5soxotwdem2dd2kbifgk4p55q,OracleLinux-8-OCA-RHCK-OFED-23.10-2.1.3.1-GPU-535-CUDA-12.2-2024.09.18-0
