InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Region,SpotPrice,Price,AvailabilityZone,GpuInfo
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,RO,21.49,21.49,EU-RO-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,NO,21.49,21.49,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,SE,21.49,21.49,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,IS,21.49,21.49,EUR-IS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,IS,21.49,21.49,EUR-IS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,IS,21.49,21.49,EUR-IS-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-CA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-CA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-DE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-GA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-GA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-IL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-KS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-KS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-NC-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-TX-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-TX-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-TX-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-TX-4,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
7x_H100-NVL_SECURE,H100-NVL,7.0,112.0,658.0,US,21.49,21.49,US-WA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 7, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 658}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,CA,24.56,24.56,CA-MTL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,CA,24.56,24.56,CA-MTL-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,CA,24.56,24.56,CA-MTL-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,CZ,24.56,24.56,EU-CZ-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,NL,24.56,24.56,EU-NL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,RO,24.56,24.56,EU-RO-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,NO,24.56,24.56,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,SE,24.56,24.56,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,IS,24.56,24.56,EUR-IS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,IS,24.56,24.56,EUR-IS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,IS,24.56,24.56,EUR-IS-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-CA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-CA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-DE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-GA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-GA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-IL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-KS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-KS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-NC-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-TX-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-TX-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-TX-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-TX-4,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
8x_H100-NVL_SECURE,H100-NVL,8.0,128.0,752.0,US,24.56,24.56,US-WA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 752}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,CA,27.63,27.63,CA-MTL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,CA,27.63,27.63,CA-MTL-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,CA,27.63,27.63,CA-MTL-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,CZ,27.63,27.63,EU-CZ-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,NL,27.63,27.63,EU-NL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,RO,27.63,27.63,EU-RO-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,NO,27.63,27.63,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,SE,27.63,27.63,EU-SE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,IS,27.63,27.63,EUR-IS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,IS,27.63,27.63,EUR-IS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,IS,27.63,27.63,EUR-IS-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-CA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-CA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-DE-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-GA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-GA-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-IL-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-KS-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-KS-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-NC-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-TX-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-TX-2,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-TX-3,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-TX-4,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
9x_H100-NVL_SECURE,H100-NVL,9.0,144.0,846.0,US,27.63,27.63,US-WA-1,"{'Gpus': [{'Name': 'H100 NVL', 'Manufacturer': 'Nvidia', 'Count': 9, 'MemoryInfo': {'SizeInMiB': 94}}], 'TotalGpuMemoryInMiB': 846}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,CA,2.99,2.99,CA-MTL-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,CA,2.99,2.99,CA-MTL-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,CA,2.99,2.99,CA-MTL-3,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,CZ,2.99,2.99,EU-CZ-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,NL,2.99,2.99,EU-NL-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,RO,2.99,2.99,EU-RO-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,NO,2.99,2.99,EU-SE-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,SE,2.99,2.99,EU-SE-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,2.99,EUR-IS-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,2.99,EUR-IS-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,IS,2.99,2.99,EUR-IS-3,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-CA-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-CA-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-DE-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-GA-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-GA-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-IL-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-KS-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-KS-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-NC-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-TX-1,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-TX-2,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-TX-3,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
1x_H100-SXM_SECURE,H100-SXM,1.0,20.0,125.0,US,2.99,2.99,US-TX-4,"{'Gpus': [{'Name': 'H100 SXM', 'Manufacturer': 'Nvidia', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 80}}], 'TotalGpuMemoryInMiB': 80}"
