InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount,MaximumEfaInterfaces
m7g.medium,,,1.0,4.0,,0.0502,0.021400,ap-northeast-2,apne2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0502,0.018200,ap-northeast-2,apne2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0502,0.021500,ap-northeast-2,apne2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0502,0.012600,ap-northeast-2,apne2-az4,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0527,0.024300,ap-northeast-3,apne3-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0527,0.024500,ap-northeast-3,apne3-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0527,0.024500,ap-northeast-3,apne3-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0292,0.020600,ap-south-1,aps1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0292,0.013000,ap-south-1,aps1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0292,0.014700,ap-south-1,aps1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.030800,ap-southeast-1,apse1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.033100,ap-southeast-1,apse1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.029400,ap-southeast-1,apse1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.027700,ap-southeast-2,apse2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.029100,ap-southeast-2,apse2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.036900,ap-southeast-2,apse2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.011500,ap-southeast-3,apse3-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.010900,ap-southeast-3,apse3-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.010100,ap-southeast-3,apse3-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.019500,ap-southeast-4,apse4-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.018100,ap-southeast-4,apse4-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.051,0.016000,ap-southeast-4,apse4-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.022400,ca-central-1,cac1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.021800,ca-central-1,cac1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.019300,ca-central-1,cac1-az4,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0489,0.021900,eu-central-1,euc1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0489,0.021900,eu-central-1,euc1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0489,0.026300,eu-central-1,euc1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0434,0.014200,eu-north-1,eun1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0434,0.009400,eu-north-1,eun1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0434,0.009500,eu-north-1,eun1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.008300,eu-south-2,eus2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.008100,eu-south-2,eus2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.008800,eu-south-2,eus2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.021100,eu-west-1,euw1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.027400,eu-west-1,euw1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0455,0.020900,eu-west-1,euw1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0472,0.025400,eu-west-2,euw2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0472,0.024700,eu-west-2,euw2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0472,0.025600,eu-west-2,euw2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0472,0.007000,eu-west-2,euw2-az4,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0476,0.016800,eu-west-3,euw3-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0476,0.016100,eu-west-3,euw3-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0476,0.016200,eu-west-3,euw3-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.05,0.020500,me-central-1,mec1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.05,,me-central-1,mec1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.05,0.020500,me-central-1,mec1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.022600,us-east-1,use1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.030000,us-east-1,use1-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.026300,us-east-1,use1-az4,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.016300,us-east-1,use1-az5,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.027600,us-east-1,use1-az6,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.017700,us-east-2,use2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.027800,us-east-2,use2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.016700,us-east-2,use2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0476,0.018500,us-west-1,usw1-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0476,0.018200,us-west-1,usw1-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.022000,us-west-2,usw2-az1,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.024200,us-west-2,usw2-az2,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.023000,us-west-2,usw2-az3,arm64,,False,,,
m7g.medium,,,1.0,4.0,,0.0408,0.017600,us-west-2,usw2-az4,arm64,,False,,,
m7g.metal,,,64.0,256.0,,3.4547,0.554500,af-south-1,afs1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.4547,0.631900,af-south-1,afs1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.4547,0.581200,af-south-1,afs1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.5904,0.531300,ap-east-1,ape1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.5904,1.008600,ap-east-1,ape1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.5904,0.534000,ap-east-1,ape1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,1.099000,ap-northeast-1,apne1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,0.802000,ap-northeast-1,apne1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,0.871500,ap-northeast-1,apne1-az4,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2096,0.480400,ap-northeast-2,apne2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2096,0.420500,ap-northeast-2,apne2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2096,0.448100,ap-northeast-2,apne2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2096,0.321000,ap-northeast-2,apne2-az4,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,0.949400,ap-northeast-3,apne3-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,0.945900,ap-northeast-3,apne3-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.3728,1.144900,ap-northeast-3,apne3-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,1.8662,0.508900,ap-south-1,aps1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,1.8662,0.458300,ap-south-1,aps1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,1.8662,0.508500,ap-south-1,aps1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,1.175800,ap-southeast-1,apse1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,1.139200,ap-southeast-1,apse1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,1.113200,ap-southeast-1,apse1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.776600,ap-southeast-2,apse2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.826900,ap-southeast-2,apse2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.563600,ap-southeast-2,apse2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.487500,ap-southeast-3,apse3-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.326400,ap-southeast-3,apse3-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.326400,ap-southeast-3,apse3-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.326400,ap-southeast-4,apse4-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.732000,ap-southeast-4,apse4-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.264,0.585100,ap-southeast-4,apse4-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9107,0.984600,ca-central-1,cac1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9107,0.507200,ca-central-1,cac1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9107,0.526600,ca-central-1,cac1-az4,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.1283,0.634000,eu-central-1,euc1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.1283,0.766200,eu-central-1,euc1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.1283,0.739400,eu-central-1,euc1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.7744,0.277400,eu-north-1,eun1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.7744,0.277400,eu-north-1,eun1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.7744,0.277400,eu-north-1,eun1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9088,0.374100,eu-south-2,eus2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9088,0.393400,eu-south-2,eus2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9088,0.377700,eu-south-2,eus2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9104,0.882200,eu-west-1,euw1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9104,0.845100,eu-west-1,euw1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.9104,0.851300,eu-west-1,euw1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0195,0.862300,eu-west-2,euw2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0195,0.875200,eu-west-2,euw2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0195,0.754100,eu-west-2,euw2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0195,0.457600,eu-west-2,euw2-az4,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0464,0.685600,eu-west-3,euw3-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0464,0.838700,eu-west-3,euw3-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0464,0.920500,eu-west-3,euw3-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2014,1.310600,me-central-1,mec1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2014,,me-central-1,mec1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.2014,1.310600,me-central-1,mec1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.717000,us-east-1,use1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.749700,us-east-1,use1-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.729500,us-east-1,use1-az4,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.765200,us-east-1,use1-az5,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.653900,us-east-1,use1-az6,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.782800,us-east-2,use2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.872000,us-east-2,use2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.534900,us-east-2,use2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0464,0.479900,us-west-1,usw1-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,3.0464,0.475200,us-west-1,usw1-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.867700,us-west-2,usw2-az1,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.852100,us-west-2,usw2-az2,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.875900,us-west-2,usw2-az3,arm64,,False,,,1.0
m7g.metal,,,64.0,256.0,,2.6112,0.838000,us-west-2,usw2-az4,arm64,,False,,,1.0
m7g.xlarge,,,4.0,16.0,,0.2159,0.076300,af-south-1,afs1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2159,0.074700,af-south-1,afs1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2159,0.063600,af-south-1,afs1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2244,0.077800,ap-east-1,ape1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2244,0.068900,ap-east-1,ape1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2244,0.062700,ap-east-1,ape1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.104300,ap-northeast-1,apne1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.098000,ap-northeast-1,apne1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.125400,ap-northeast-1,apne1-az4,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2006,0.071100,ap-northeast-2,apne2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2006,0.060300,ap-northeast-2,apne2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2006,0.077300,ap-northeast-2,apne2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2006,0.046000,ap-northeast-2,apne2-az4,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.076100,ap-northeast-3,apne3-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.076900,ap-northeast-3,apne3-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2108,0.070600,ap-northeast-3,apne3-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1166,0.057500,ap-south-1,aps1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1166,0.052400,ap-south-1,aps1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1166,0.056300,ap-south-1,aps1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.093400,ap-southeast-1,apse1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.084100,ap-southeast-1,apse1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.090000,ap-southeast-1,apse1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.102500,ap-southeast-2,apse2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.100200,ap-southeast-2,apse2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.085600,ap-southeast-2,apse2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.044400,ap-southeast-3,apse3-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.037800,ap-southeast-3,apse3-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.037200,ap-southeast-3,apse3-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.064600,ap-southeast-4,apse4-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.051300,ap-southeast-4,apse4-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.204,0.044900,ap-southeast-4,apse4-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.095400,ca-central-1,cac1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.092200,ca-central-1,cac1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.094700,ca-central-1,cac1-az4,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1955,0.105600,eu-central-1,euc1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1955,0.122500,eu-central-1,euc1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1955,0.105500,eu-central-1,euc1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1734,0.065700,eu-north-1,eun1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1734,0.048100,eu-north-1,eun1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1734,0.048700,eu-north-1,eun1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1818,0.030800,eu-south-2,eus2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1818,0.028300,eu-south-2,eus2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1818,0.025700,eu-south-2,eus2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.100300,eu-west-1,euw1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.098800,eu-west-1,euw1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1819,0.088000,eu-west-1,euw1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1887,0.078500,eu-west-2,euw2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1887,0.091600,eu-west-2,euw2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1887,0.112800,eu-west-2,euw2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1887,0.028400,eu-west-2,euw2-az4,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1904,0.086800,eu-west-3,euw3-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1904,0.096600,eu-west-3,euw3-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1904,0.089700,eu-west-3,euw3-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2001,0.081900,me-central-1,mec1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2001,,me-central-1,mec1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.2001,0.081900,me-central-1,mec1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.093600,us-east-1,use1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.103200,us-east-1,use1-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.099300,us-east-1,use1-az4,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.074700,us-east-1,use1-az5,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.088000,us-east-1,use1-az6,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.058400,us-east-2,use2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.081600,us-east-2,use2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.055900,us-east-2,use2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1904,0.083500,us-west-1,usw1-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1904,0.087300,us-west-1,usw1-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.082600,us-west-2,usw2-az1,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.080800,us-west-2,usw2-az2,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.078100,us-west-2,usw2-az3,arm64,,False,,,
m7g.xlarge,,,4.0,16.0,,0.1632,0.059700,us-west-2,usw2-az4,arm64,,False,,,
m7gd.12xlarge,,,48.0,192.0,,3.3113,1.093300,ap-northeast-1,apne1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.3113,1.079100,ap-northeast-1,apne1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.3113,1.073800,ap-northeast-1,apne1-az4,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1526,0.735000,ap-northeast-2,apne2-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1526,0.763600,ap-northeast-2,apne2-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1526,0.565700,ap-northeast-2,apne2-az4,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,1.704,0.663400,ap-south-1,aps1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,1.704,0.644300,ap-south-1,aps1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,1.704,0.603100,ap-south-1,aps1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1979,1.219800,ap-southeast-1,apse1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1979,1.258900,ap-southeast-1,apse1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1979,1.041400,ap-southeast-1,apse1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.2206,1.026400,ap-southeast-2,apse2-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.2206,0.957600,ap-southeast-2,apse2-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.2206,1.122500,ap-southeast-2,apse2-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.0845,1.571200,eu-central-1,euc1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.0845,1.093600,eu-central-1,euc1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.0845,0.963800,eu-central-1,euc1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.7216,0.731900,eu-north-1,eun1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.7216,0.338400,eu-north-1,eun1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.7216,0.359300,eu-north-1,eun1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,0.365000,eu-south-2,eus2-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,0.395700,eu-south-2,eus2-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,0.359700,eu-south-2,eus2-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,1.181600,eu-west-1,euw1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,1.135600,eu-west-1,euw1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.8577,1.201400,eu-west-1,euw1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,,,eu-west-2,euw2-az4,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.9938,1.029800,eu-west-3,euw3-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.9938,1.090300,eu-west-3,euw3-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.9938,1.194600,eu-west-3,euw3-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1435,1.286900,me-central-1,mec1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1435,,me-central-1,mec1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.1435,1.286900,me-central-1,mec1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,2.562800,us-east-1,use1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,2.562800,us-east-1,use1-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,2.562800,us-east-1,use1-az4,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,2.562800,us-east-1,use1-az5,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,2.562800,us-east-1,use1-az6,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.597700,us-east-2,use2-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.710000,us-east-2,use2-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.580600,us-east-2,use2-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.0164,1.231800,us-west-1,usw1-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,3.0164,1.217200,us-west-1,usw1-az3,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.845500,us-west-2,usw2-az1,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.866600,us-west-2,usw2-az2,arm64,ssd,True,1425.0,2.0,
m7gd.12xlarge,,,48.0,192.0,,2.5628,0.929800,us-west-2,usw2-az3,arm64,ssd,True,1425.0,2.0,
