InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_E32_v3,,,32.0,256.0,,2.016,0.28224,northcentralus,V1
Standard_E32_v3,,,32.0,256.0,,2.016,0.28224,westus2,V1
Standard_E32_v3,,,32.0,256.0,,2.016,0.243936,westus3,V1
Standard_E32_v3,,,32.0,256.0,,2.128,0.29792,eastus2,V1
Standard_E32a_v4,,,32.0,256.0,,2.016,0.28224,northcentralus,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.016,0.28224,westus2,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.419,0.33866,westcentralus,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.016,0.243936,westus3,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.24,0.27104,westus,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.016,0.243936,eastus,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.016,0.28224,eastus2,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.278,0.275638,centralus,"V1,V2"
Standard_E32a_v4,,,32.0,256.0,,2.419,0.292699,southcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.368,0.286528,westus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.368,0.286528,centralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.096,0.253616,westus3,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.515,0.304315,southcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.515,0.3521,westcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.096,0.253616,eastus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.096,0.29344,westus2,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.096,0.29344,northcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256.0,,2.096,0.29344,eastus2,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.419,0.292699,southcentralus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.016,0.243936,eastus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.016,0.28224,northcentralus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.419,0.33866,westcentralus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.016,0.243936,westus3,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.016,0.28224,westus2,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.24,0.27104,westus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.278,0.275638,centralus,"V1,V2"
Standard_E32as_v4,,,32.0,256.0,,2.016,0.28224,eastus2,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,2.672,0.37408,westus2,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,2.672,0.323312,westus3,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,3.024,0.365904,westus,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,2.672,0.37408,northcentralus,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,2.672,0.37408,eastus2,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,3.019,0.365299,centralus,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,3.206,0.420307,southcentralus,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,3.206,0.44884,westcentralus,"V1,V2"
Standard_E32bds_v5,,,32.0,256.0,,2.672,0.323312,eastus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.604,0.315084,centralus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.592,0.313632,westus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.304,0.278784,westus3,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.304,0.32256,northcentralus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.304,0.32256,westus2,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.304,0.278784,eastus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.995,0.362395,southcentralus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.765,0.3871,westcentralus,"V1,V2"
Standard_E32d_v4,,,32.0,256.0,,2.304,0.32256,eastus2,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.765,0.362492,southcentralus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.592,0.313632,westus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.304,0.278784,westus3,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.604,0.315084,centralus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.304,0.278784,eastus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.304,0.32256,northcentralus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.765,0.3871,westcentralus,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.304,0.32256,eastus2,"V1,V2"
Standard_E32d_v5,,,32.0,256.0,,2.304,0.32256,westus2,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.304,0.32256,eastus2,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.304,0.278784,westus3,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.995,0.362395,southcentralus,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.304,0.32256,westus2,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.765,0.3871,westcentralus,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.604,0.315084,centralus,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.592,0.313632,westus,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.304,0.32256,northcentralus,"V1,V2"
Standard_E32ds_v4,,,32.0,256.0,,2.304,0.278784,eastus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.765,0.362492,southcentralus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.765,0.3871,westcentralus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.304,0.32256,eastus2,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.304,0.278784,eastus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.304,0.32256,westus2,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.304,0.278784,westus3,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.304,0.32256,northcentralus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.592,0.313632,westus,"V1,V2"
Standard_E32ds_v5,,,32.0,256.0,,2.604,0.315084,centralus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.016,0.243936,westus3,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.333,0.282293,southcentralus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.016,0.243936,eastus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.016,0.28224,northcentralus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.333,0.32662,westcentralus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.334,0.282414,centralus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.016,0.28224,westus2,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.24,0.27104,westus,"V1,V2"
Standard_E32s_v3,,,32.0,256.0,,2.128,0.29792,eastus2,"V1,V2"
Standard_E48_v3,,,48.0,384.0,,3.499,0.423379,southcentralus,V1
Standard_E48_v3,,,48.0,384.0,,3.024,0.42336,eastus2,V1
Standard_E48_v3,,,48.0,384.0,,3.024,0.42336,westus2,V1
Standard_E48_v3,,,48.0,384.0,,3.499,0.48986,westcentralus,V1
Standard_E48_v3,,,48.0,384.0,,3.501,0.423621,centralus,V1
Standard_E48_v3,,,48.0,384.0,,3.024,0.365904,eastus,V1
Standard_E48_v3,,,48.0,384.0,,3.36,0.40656,westus,V1
Standard_E48_v3,,,48.0,384.0,,3.024,0.365904,westus3,V1
Standard_E48_v3,,,48.0,384.0,,3.024,0.42336,northcentralus,V1
Standard_E48a_v4,,,48.0,384.0,,3.024,0.365904,westus3,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.024,0.42336,eastus2,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.417,0.413457,centralus,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.024,0.42336,westus2,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.36,0.40656,westus,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.629,0.50806,westcentralus,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.024,0.365904,eastus,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.629,0.439109,southcentralus,"V1,V2"
Standard_E48a_v4,,,48.0,384.0,,3.024,0.42336,northcentralus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.144,0.380424,eastus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.552,0.429792,westus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.773,0.52822,westcentralus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.144,0.44016,westus2,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.553,0.429913,centralus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.144,0.44016,northcentralus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.773,0.456533,southcentralus,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.144,0.380424,westus3,"V1,V2"
Standard_E48ads_v5,,,48.0,384.0,,3.144,0.44016,eastus2,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.024,0.42336,westus2,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.629,0.439109,southcentralus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.024,0.365904,eastus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.36,0.40656,westus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.024,0.42336,eastus2,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.629,0.50806,westcentralus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.417,0.413457,centralus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.024,0.42336,northcentralus,"V1,V2"
Standard_E48as_v4,,,48.0,384.0,,3.024,0.365904,westus3,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.81,0.6734,westcentralus,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.008,0.484968,eastus,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.536,0.548856,westus,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.008,0.484968,westus3,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.81,0.630591,southcentralus,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.008,0.56112,westus2,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.008,0.56112,northcentralus,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.008,0.56112,eastus2,"V1,V2"
Standard_E48bds_v5,,,48.0,384.0,,4.529,0.548009,centralus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.456,0.418176,westus3,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.888,0.470448,westus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.456,0.48384,westus2,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.456,0.418176,eastus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.456,0.48384,northcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.905,0.472505,centralus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,4.147,0.58058,westcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,4.493,0.543653,southcentralus,"V1,V2"
Standard_E48d_v4,,,48.0,384.0,,3.456,0.48384,eastus2,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.456,0.418176,eastus,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.888,0.470448,westus,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,4.147,0.543672,southcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.456,0.418176,westus3,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,4.147,0.58058,westcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.456,0.48384,westus2,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.456,0.48384,northcentralus,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.456,0.48384,eastus2,"V1,V2"
Standard_E48d_v5,,,48.0,384.0,,3.905,0.472505,centralus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.905,0.472505,centralus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.888,0.470448,westus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.456,0.48384,westus2,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.456,0.418176,westus3,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.456,0.418176,eastus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.456,0.48384,eastus2,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,4.147,0.58058,westcentralus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,4.493,0.543653,southcentralus,"V1,V2"
Standard_E48ds_v4,,,48.0,384.0,,3.456,0.48384,northcentralus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.456,0.418176,westus3,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.456,0.48384,northcentralus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.456,0.48384,eastus2,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.456,0.48384,westus2,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,4.147,0.58058,westcentralus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,4.147,0.543672,southcentralus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.456,0.418176,eastus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.905,0.472505,centralus,"V1,V2"
Standard_E48ds_v5,,,48.0,384.0,,3.888,0.470448,westus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.501,0.423621,centralus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.024,0.42336,eastus2,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.36,0.40656,westus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.024,0.365904,westus3,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.024,0.365904,eastus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.024,0.42336,northcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,,,westcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.499,0.423379,southcentralus,"V1,V2"
Standard_E48s_v3,,,48.0,384.0,,3.024,0.42336,westus2,"V1,V2"
Standard_E4_v3,,,4.0,32.0,,0.292,0.035332,southcentralus,V1
Standard_E4_v3,,,4.0,32.0,,0.292,0.035332,centralus,V1
Standard_E4_v3,,,4.0,32.0,,0.296,0.035816,westus,V1
Standard_E4_v3,,,4.0,32.0,,0.252,0.03528,westus2,V1
Standard_E4_v3,,,4.0,32.0,,0.252,0.030492,eastus,V1
Standard_E4_v3,,,4.0,32.0,,0.252,0.030492,westus3,V1
Standard_E4_v3,,,4.0,32.0,,0.266,0.03724,eastus2,V1
Standard_E4_v3,,,4.0,32.0,,0.292,0.04088,westcentralus,V1
Standard_E4_v3,,,4.0,32.0,,0.252,0.03528,northcentralus,V1
Standard_E4a_v4,,,4.0,32.0,,0.252,0.03528,westus2,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.28,0.03388,westus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.252,0.030492,eastus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.302,0.04228,westcentralus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.285,0.034485,centralus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.252,0.03528,northcentralus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.302,0.036542,southcentralus,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.252,0.03528,eastus2,"V1,V2"
Standard_E4a_v4,,,4.0,32.0,,0.252,0.030492,westus3,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.296,0.035816,centralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.314,0.037994,southcentralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.262,0.03668,westus2,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.262,0.03668,eastus2,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.314,0.04396,westcentralus,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.262,0.031702,westus3,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.296,0.035816,westus,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.262,0.031702,eastus,"V1,V2"
Standard_E4ads_v5,,,4.0,32.0,,0.262,0.03668,northcentralus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.302,0.04228,westcentralus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.252,0.03528,westus2,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.302,0.036542,southcentralus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.252,0.030492,westus3,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.28,0.03388,westus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.252,0.030492,eastus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.252,0.03528,eastus2,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.285,0.034485,centralus,"V1,V2"
Standard_E4as_v4,,,4.0,32.0,,0.252,0.03528,northcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.334,0.040414,westus3,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.401,0.052571,southcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.377,0.045617,centralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.334,0.04676,westus2,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.378,0.045738,westus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.334,0.04676,northcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.401,0.05614,westcentralus,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.334,0.04676,eastus2,"V1,V2"
Standard_E4bds_v5,,,4.0,32.0,,0.334,0.040414,eastus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.288,0.04032,westus2,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.288,0.034848,westus3,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.288,0.04032,northcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.374,0.045254,southcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.346,0.04844,westcentralus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.288,0.034848,eastus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.288,0.04032,eastus2,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.325,0.039325,centralus,"V1,V2"
Standard_E4d_v4,,,4.0,32.0,,0.324,0.039204,westus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.288,0.034848,westus3,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.346,0.04844,westcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.288,0.04032,eastus2,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.288,0.04032,northcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.288,0.034848,eastus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.324,0.039204,westus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.325,0.039325,centralus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.346,0.045361,southcentralus,"V1,V2"
Standard_E4d_v5,,,4.0,32.0,,0.288,0.04032,westus2,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.325,0.039325,centralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.346,0.04844,westcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.288,0.04032,northcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.288,0.04032,eastus2,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.288,0.034848,eastus,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.288,0.04032,westus2,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.288,0.034848,westus3,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.374,0.045254,southcentralus,"V1,V2"
Standard_E4ds_v4,,,4.0,32.0,,0.324,0.039204,westus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.324,0.039204,westus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.325,0.039325,centralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.288,0.04032,northcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.288,0.034848,westus3,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.288,0.04032,eastus2,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.288,0.034848,eastus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.346,0.04844,westcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.346,0.045361,southcentralus,"V1,V2"
Standard_E4ds_v5,,,4.0,32.0,,0.288,0.04032,westus2,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.252,0.030492,westus3,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.252,0.03528,northcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.292,0.04088,westcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.252,0.03528,westus2,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.266,0.03724,eastus2,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.292,0.035332,centralus,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.292,0.035332,southcentralus,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.296,0.035816,westus,"V1,V2"
Standard_E4s_v3,,,4.0,32.0,,0.252,0.030492,eastus,"V1,V2"
Standard_E64_v3,,,64.0,432.0,,3.629,0.439109,westus3,V1
Standard_E64_v3,,,64.0,432.0,,4.2,0.5082,centralus,V1
Standard_E64_v3,,,64.0,432.0,,4.199,0.508079,southcentralus,V1
Standard_E64_v3,,,64.0,432.0,,3.629,0.50806,eastus2,V1
Standard_E64_v3,,,64.0,432.0,,4.199,0.58786,westcentralus,V1
Standard_E64_v3,,,64.0,432.0,,3.629,0.50806,westus2,V1
Standard_E64_v3,,,64.0,432.0,,3.629,0.50806,northcentralus,V1
Standard_E64_v3,,,64.0,432.0,,3.629,0.439109,eastus,V1
Standard_E64_v3,,,64.0,432.0,,4.032,0.487872,westus,V1
Standard_E64a_v4,,,64.0,512.0,,4.556,0.551276,centralus,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.032,0.56448,westus2,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.032,0.56448,northcentralus,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.838,0.585398,southcentralus,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.032,0.56448,eastus2,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.838,0.67732,westcentralus,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.032,0.487872,eastus,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.032,0.487872,westus3,"V1,V2"
Standard_E64a_v4,,,64.0,512.0,,4.48,0.54208,westus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.736,0.573056,westus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.192,0.58688,northcentralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.192,0.58688,westus2,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.192,0.58688,eastus2,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.737,0.573177,centralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,5.03,0.7042,westcentralus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.192,0.507232,westus3,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,4.192,0.507232,eastus,"V1,V2"
Standard_E64ads_v5,,,64.0,512.0,,5.03,0.60863,southcentralus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.48,0.54208,westus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.032,0.487872,eastus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.838,0.67732,westcentralus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.032,0.56448,westus2,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.032,0.56448,eastus2,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.838,0.585398,southcentralus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.032,0.56448,northcentralus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.556,0.551276,centralus,"V1,V2"
Standard_E64as_v4,,,64.0,512.0,,4.032,0.487872,westus3,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,6.039,0.730719,centralus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,5.344,0.74816,westus2,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,6.048,0.731808,westus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,5.344,0.74816,northcentralus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,6.413,0.840744,southcentralus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,5.344,0.74816,eastus2,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,6.413,0.89782,westcentralus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,5.344,0.646624,eastus,"V1,V2"
Standard_E64bds_v5,,,64.0,512.0,,5.344,0.646624,westus3,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,4.608,0.64512,eastus2,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,5.184,0.627264,westus,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,4.608,0.64512,westus2,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,5.53,0.7742,westcentralus,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,5.207,0.630047,centralus,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,4.608,0.557568,eastus,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,4.608,0.64512,northcentralus,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,4.608,0.557568,westus3,"V1,V2"
Standard_E64d_v4,,,64.0,504.0,,5.99,0.72479,southcentralus,"V1,V2"
Standard_E64d_v5,,,64.0,512.0,,5.184,0.627264,westus,"V1,V2"
