InstanceType,vCPUs,MemoryGiB,Region,AvailabilityZone
c2-standard-8,8.0,32.0,northamerica-northeast1,northamerica-northeast1-c
c2-standard-8,8.0,32.0,southamerica-east1,southamerica-east1-a
c2-standard-8,8.0,32.0,southamerica-east1,southamerica-east1-b
c2-standard-8,8.0,32.0,southamerica-east1,southamerica-east1-c
c2-standard-8,8.0,32.0,southamerica-west1,southamerica-west1-a
c2-standard-8,8.0,32.0,southamerica-west1,southamerica-west1-b
c2-standard-8,8.0,32.0,southamerica-west1,southamerica-west1-c
c2-standard-8,8.0,32.0,us-central1,us-central1-a
c2-standard-8,8.0,32.0,us-central1,us-central1-b
c2-standard-8,8.0,32.0,us-central1,us-central1-c
c2-standard-8,8.0,32.0,us-central1,us-central1-f
c2-standard-8,8.0,32.0,us-east1,us-east1-b
c2-standard-8,8.0,32.0,us-east1,us-east1-c
c2-standard-8,8.0,32.0,us-east1,us-east1-d
c2-standard-8,8.0,32.0,us-east4,us-east4-a
c2-standard-8,8.0,32.0,us-east4,us-east4-b
c2-standard-8,8.0,32.0,us-east4,us-east4-c
c2-standard-8,8.0,32.0,us-east5,us-east5-a
c2-standard-8,8.0,32.0,us-east5,us-east5-b
c2-standard-8,8.0,32.0,us-east5,us-east5-c
c2-standard-8,8.0,32.0,us-west1,us-west1-a
c2-standard-8,8.0,32.0,us-west1,us-west1-b
c2-standard-8,8.0,32.0,us-west1,us-west1-c
c2-standard-8,8.0,32.0,us-west2,us-west2-a
c2-standard-8,8.0,32.0,us-west2,us-west2-b
c2-standard-8,8.0,32.0,us-west2,us-west2-c
c2-standard-8,8.0,32.0,us-west3,us-west3-a
c2-standard-8,8.0,32.0,us-west3,us-west3-b
c2-standard-8,8.0,32.0,us-west3,us-west3-c
c2-standard-8,8.0,32.0,us-west4,us-west4-a
c2-standard-8,8.0,32.0,us-west4,us-west4-b
c2-standard-8,8.0,32.0,us-west4,us-west4-c
c2d-highcpu-112,112.0,224.0,asia-east1,asia-east1-a
c2d-highcpu-112,112.0,224.0,asia-east1,asia-east1-b
c2d-highcpu-112,112.0,224.0,asia-east1,asia-east1-c
c2d-highcpu-112,112.0,224.0,asia-south1,asia-south1-a
c2d-highcpu-112,112.0,224.0,asia-south1,asia-south1-b
c2d-highcpu-112,112.0,224.0,asia-south1,asia-south1-c
c2d-highcpu-112,112.0,224.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-112,112.0,224.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-112,112.0,224.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-112,112.0,224.0,europe-west1,europe-west1-b
c2d-highcpu-112,112.0,224.0,europe-west1,europe-west1-c
c2d-highcpu-112,112.0,224.0,europe-west1,europe-west1-d
c2d-highcpu-112,112.0,224.0,europe-west2,europe-west2-b
c2d-highcpu-112,112.0,224.0,europe-west2,europe-west2-c
c2d-highcpu-112,112.0,224.0,europe-west3,europe-west3-a
c2d-highcpu-112,112.0,224.0,europe-west3,europe-west3-b
c2d-highcpu-112,112.0,224.0,europe-west3,europe-west3-c
c2d-highcpu-112,112.0,224.0,europe-west4,europe-west4-a
c2d-highcpu-112,112.0,224.0,europe-west4,europe-west4-b
c2d-highcpu-112,112.0,224.0,europe-west4,europe-west4-c
c2d-highcpu-112,112.0,224.0,us-central1,us-central1-a
c2d-highcpu-112,112.0,224.0,us-central1,us-central1-b
c2d-highcpu-112,112.0,224.0,us-central1,us-central1-c
c2d-highcpu-112,112.0,224.0,us-central1,us-central1-f
c2d-highcpu-112,112.0,224.0,us-east1,us-east1-b
c2d-highcpu-112,112.0,224.0,us-east1,us-east1-c
c2d-highcpu-112,112.0,224.0,us-east1,us-east1-d
c2d-highcpu-112,112.0,224.0,us-east4,us-east4-a
c2d-highcpu-112,112.0,224.0,us-east4,us-east4-b
c2d-highcpu-112,112.0,224.0,us-east4,us-east4-c
c2d-highcpu-112,112.0,224.0,us-west1,us-west1-a
c2d-highcpu-112,112.0,224.0,us-west1,us-west1-b
c2d-highcpu-112,112.0,224.0,us-west1,us-west1-c
c2d-highcpu-16,16.0,32.0,asia-east1,asia-east1-a
c2d-highcpu-16,16.0,32.0,asia-east1,asia-east1-b
c2d-highcpu-16,16.0,32.0,asia-east1,asia-east1-c
c2d-highcpu-16,16.0,32.0,asia-south1,asia-south1-a
c2d-highcpu-16,16.0,32.0,asia-south1,asia-south1-b
c2d-highcpu-16,16.0,32.0,asia-south1,asia-south1-c
c2d-highcpu-16,16.0,32.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-16,16.0,32.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-16,16.0,32.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-16,16.0,32.0,europe-west1,europe-west1-b
c2d-highcpu-16,16.0,32.0,europe-west1,europe-west1-c
c2d-highcpu-16,16.0,32.0,europe-west1,europe-west1-d
c2d-highcpu-16,16.0,32.0,europe-west2,europe-west2-b
c2d-highcpu-16,16.0,32.0,europe-west2,europe-west2-c
c2d-highcpu-16,16.0,32.0,europe-west3,europe-west3-a
c2d-highcpu-16,16.0,32.0,europe-west3,europe-west3-b
c2d-highcpu-16,16.0,32.0,europe-west3,europe-west3-c
c2d-highcpu-16,16.0,32.0,europe-west4,europe-west4-a
c2d-highcpu-16,16.0,32.0,europe-west4,europe-west4-b
c2d-highcpu-16,16.0,32.0,europe-west4,europe-west4-c
c2d-highcpu-16,16.0,32.0,us-central1,us-central1-a
c2d-highcpu-16,16.0,32.0,us-central1,us-central1-b
c2d-highcpu-16,16.0,32.0,us-central1,us-central1-c
c2d-highcpu-16,16.0,32.0,us-central1,us-central1-f
c2d-highcpu-16,16.0,32.0,us-east1,us-east1-b
c2d-highcpu-16,16.0,32.0,us-east1,us-east1-c
c2d-highcpu-16,16.0,32.0,us-east1,us-east1-d
c2d-highcpu-16,16.0,32.0,us-east4,us-east4-a
c2d-highcpu-16,16.0,32.0,us-east4,us-east4-b
c2d-highcpu-16,16.0,32.0,us-east4,us-east4-c
c2d-highcpu-16,16.0,32.0,us-west1,us-west1-a
c2d-highcpu-16,16.0,32.0,us-west1,us-west1-b
c2d-highcpu-16,16.0,32.0,us-west1,us-west1-c
c2d-highcpu-2,2.0,4.0,asia-east1,asia-east1-a
c2d-highcpu-2,2.0,4.0,asia-east1,asia-east1-b
c2d-highcpu-2,2.0,4.0,asia-east1,asia-east1-c
c2d-highcpu-2,2.0,4.0,asia-south1,asia-south1-a
c2d-highcpu-2,2.0,4.0,asia-south1,asia-south1-b
c2d-highcpu-2,2.0,4.0,asia-south1,asia-south1-c
c2d-highcpu-2,2.0,4.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-2,2.0,4.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-2,2.0,4.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-2,2.0,4.0,europe-west1,europe-west1-b
c2d-highcpu-2,2.0,4.0,europe-west1,europe-west1-c
c2d-highcpu-2,2.0,4.0,europe-west1,europe-west1-d
c2d-highcpu-2,2.0,4.0,europe-west2,europe-west2-b
c2d-highcpu-2,2.0,4.0,europe-west2,europe-west2-c
c2d-highcpu-2,2.0,4.0,europe-west3,europe-west3-a
c2d-highcpu-2,2.0,4.0,europe-west3,europe-west3-b
c2d-highcpu-2,2.0,4.0,europe-west3,europe-west3-c
c2d-highcpu-2,2.0,4.0,europe-west4,europe-west4-a
c2d-highcpu-2,2.0,4.0,europe-west4,europe-west4-b
c2d-highcpu-2,2.0,4.0,europe-west4,europe-west4-c
c2d-highcpu-2,2.0,4.0,us-central1,us-central1-a
c2d-highcpu-2,2.0,4.0,us-central1,us-central1-b
c2d-highcpu-2,2.0,4.0,us-central1,us-central1-c
c2d-highcpu-2,2.0,4.0,us-central1,us-central1-f
c2d-highcpu-2,2.0,4.0,us-east1,us-east1-b
c2d-highcpu-2,2.0,4.0,us-east1,us-east1-c
c2d-highcpu-2,2.0,4.0,us-east1,us-east1-d
c2d-highcpu-2,2.0,4.0,us-east4,us-east4-a
c2d-highcpu-2,2.0,4.0,us-east4,us-east4-b
c2d-highcpu-2,2.0,4.0,us-east4,us-east4-c
c2d-highcpu-2,2.0,4.0,us-west1,us-west1-a
c2d-highcpu-2,2.0,4.0,us-west1,us-west1-b
c2d-highcpu-2,2.0,4.0,us-west1,us-west1-c
c2d-highcpu-32,32.0,64.0,asia-east1,asia-east1-a
c2d-highcpu-32,32.0,64.0,asia-east1,asia-east1-b
c2d-highcpu-32,32.0,64.0,asia-east1,asia-east1-c
c2d-highcpu-32,32.0,64.0,asia-south1,asia-south1-a
c2d-highcpu-32,32.0,64.0,asia-south1,asia-south1-b
c2d-highcpu-32,32.0,64.0,asia-south1,asia-south1-c
c2d-highcpu-32,32.0,64.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-32,32.0,64.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-32,32.0,64.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-32,32.0,64.0,europe-west1,europe-west1-b
c2d-highcpu-32,32.0,64.0,europe-west1,europe-west1-c
c2d-highcpu-32,32.0,64.0,europe-west1,europe-west1-d
c2d-highcpu-32,32.0,64.0,europe-west2,europe-west2-b
c2d-highcpu-32,32.0,64.0,europe-west2,europe-west2-c
c2d-highcpu-32,32.0,64.0,europe-west3,europe-west3-a
c2d-highcpu-32,32.0,64.0,europe-west3,europe-west3-b
c2d-highcpu-32,32.0,64.0,europe-west3,europe-west3-c
c2d-highcpu-32,32.0,64.0,europe-west4,europe-west4-a
c2d-highcpu-32,32.0,64.0,europe-west4,europe-west4-b
c2d-highcpu-32,32.0,64.0,europe-west4,europe-west4-c
c2d-highcpu-32,32.0,64.0,us-central1,us-central1-a
c2d-highcpu-32,32.0,64.0,us-central1,us-central1-b
c2d-highcpu-32,32.0,64.0,us-central1,us-central1-c
c2d-highcpu-32,32.0,64.0,us-central1,us-central1-f
c2d-highcpu-32,32.0,64.0,us-east1,us-east1-b
c2d-highcpu-32,32.0,64.0,us-east1,us-east1-c
c2d-highcpu-32,32.0,64.0,us-east1,us-east1-d
c2d-highcpu-32,32.0,64.0,us-east4,us-east4-a
c2d-highcpu-32,32.0,64.0,us-east4,us-east4-b
c2d-highcpu-32,32.0,64.0,us-east4,us-east4-c
c2d-highcpu-32,32.0,64.0,us-west1,us-west1-a
c2d-highcpu-32,32.0,64.0,us-west1,us-west1-b
c2d-highcpu-32,32.0,64.0,us-west1,us-west1-c
c2d-highcpu-4,4.0,8.0,asia-east1,asia-east1-a
c2d-highcpu-4,4.0,8.0,asia-east1,asia-east1-b
c2d-highcpu-4,4.0,8.0,asia-east1,asia-east1-c
c2d-highcpu-4,4.0,8.0,asia-south1,asia-south1-a
c2d-highcpu-4,4.0,8.0,asia-south1,asia-south1-b
c2d-highcpu-4,4.0,8.0,asia-south1,asia-south1-c
c2d-highcpu-4,4.0,8.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-4,4.0,8.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-4,4.0,8.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-4,4.0,8.0,europe-west1,europe-west1-b
c2d-highcpu-4,4.0,8.0,europe-west1,europe-west1-c
c2d-highcpu-4,4.0,8.0,europe-west1,europe-west1-d
c2d-highcpu-4,4.0,8.0,europe-west2,europe-west2-b
c2d-highcpu-4,4.0,8.0,europe-west2,europe-west2-c
c2d-highcpu-4,4.0,8.0,europe-west3,europe-west3-a
c2d-highcpu-4,4.0,8.0,europe-west3,europe-west3-b
c2d-highcpu-4,4.0,8.0,europe-west3,europe-west3-c
c2d-highcpu-4,4.0,8.0,europe-west4,europe-west4-a
c2d-highcpu-4,4.0,8.0,europe-west4,europe-west4-b
c2d-highcpu-4,4.0,8.0,europe-west4,europe-west4-c
c2d-highcpu-4,4.0,8.0,us-central1,us-central1-a
c2d-highcpu-4,4.0,8.0,us-central1,us-central1-b
c2d-highcpu-4,4.0,8.0,us-central1,us-central1-c
c2d-highcpu-4,4.0,8.0,us-central1,us-central1-f
c2d-highcpu-4,4.0,8.0,us-east1,us-east1-b
c2d-highcpu-4,4.0,8.0,us-east1,us-east1-c
c2d-highcpu-4,4.0,8.0,us-east1,us-east1-d
c2d-highcpu-4,4.0,8.0,us-east4,us-east4-a
c2d-highcpu-4,4.0,8.0,us-east4,us-east4-b
c2d-highcpu-4,4.0,8.0,us-east4,us-east4-c
c2d-highcpu-4,4.0,8.0,us-west1,us-west1-a
c2d-highcpu-4,4.0,8.0,us-west1,us-west1-b
c2d-highcpu-4,4.0,8.0,us-west1,us-west1-c
c2d-highcpu-56,56.0,112.0,asia-east1,asia-east1-a
c2d-highcpu-56,56.0,112.0,asia-east1,asia-east1-b
c2d-highcpu-56,56.0,112.0,asia-east1,asia-east1-c
c2d-highcpu-56,56.0,112.0,asia-south1,asia-south1-a
c2d-highcpu-56,56.0,112.0,asia-south1,asia-south1-b
c2d-highcpu-56,56.0,112.0,asia-south1,asia-south1-c
c2d-highcpu-56,56.0,112.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-56,56.0,112.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-56,56.0,112.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-56,56.0,112.0,europe-west1,europe-west1-b
c2d-highcpu-56,56.0,112.0,europe-west1,europe-west1-c
c2d-highcpu-56,56.0,112.0,europe-west1,europe-west1-d
c2d-highcpu-56,56.0,112.0,europe-west2,europe-west2-b
c2d-highcpu-56,56.0,112.0,europe-west2,europe-west2-c
c2d-highcpu-56,56.0,112.0,europe-west3,europe-west3-a
c2d-highcpu-56,56.0,112.0,europe-west3,europe-west3-b
c2d-highcpu-56,56.0,112.0,europe-west3,europe-west3-c
c2d-highcpu-56,56.0,112.0,europe-west4,europe-west4-a
c2d-highcpu-56,56.0,112.0,europe-west4,europe-west4-b
c2d-highcpu-56,56.0,112.0,europe-west4,europe-west4-c
c2d-highcpu-56,56.0,112.0,us-central1,us-central1-a
c2d-highcpu-56,56.0,112.0,us-central1,us-central1-b
c2d-highcpu-56,56.0,112.0,us-central1,us-central1-c
c2d-highcpu-56,56.0,112.0,us-central1,us-central1-f
c2d-highcpu-56,56.0,112.0,us-east1,us-east1-b
c2d-highcpu-56,56.0,112.0,us-east1,us-east1-c
c2d-highcpu-56,56.0,112.0,us-east1,us-east1-d
c2d-highcpu-56,56.0,112.0,us-east4,us-east4-a
c2d-highcpu-56,56.0,112.0,us-east4,us-east4-b
c2d-highcpu-56,56.0,112.0,us-east4,us-east4-c
c2d-highcpu-56,56.0,112.0,us-west1,us-west1-a
c2d-highcpu-56,56.0,112.0,us-west1,us-west1-b
c2d-highcpu-56,56.0,112.0,us-west1,us-west1-c
c2d-highcpu-8,8.0,16.0,asia-east1,asia-east1-a
c2d-highcpu-8,8.0,16.0,asia-east1,asia-east1-b
c2d-highcpu-8,8.0,16.0,asia-east1,asia-east1-c
c2d-highcpu-8,8.0,16.0,asia-south1,asia-south1-a
c2d-highcpu-8,8.0,16.0,asia-south1,asia-south1-b
c2d-highcpu-8,8.0,16.0,asia-south1,asia-south1-c
c2d-highcpu-8,8.0,16.0,asia-southeast1,asia-southeast1-a
c2d-highcpu-8,8.0,16.0,asia-southeast1,asia-southeast1-b
c2d-highcpu-8,8.0,16.0,asia-southeast1,asia-southeast1-c
c2d-highcpu-8,8.0,16.0,europe-west1,europe-west1-b
c2d-highcpu-8,8.0,16.0,europe-west1,europe-west1-c
c2d-highcpu-8,8.0,16.0,europe-west1,europe-west1-d
c2d-highcpu-8,8.0,16.0,europe-west2,europe-west2-b
c2d-highcpu-8,8.0,16.0,europe-west2,europe-west2-c
c2d-highcpu-8,8.0,16.0,europe-west3,europe-west3-a
c2d-highcpu-8,8.0,16.0,europe-west3,europe-west3-b
c2d-highcpu-8,8.0,16.0,europe-west3,europe-west3-c
c2d-highcpu-8,8.0,16.0,europe-west4,europe-west4-a
c2d-highcpu-8,8.0,16.0,europe-west4,europe-west4-b
c2d-highcpu-8,8.0,16.0,europe-west4,europe-west4-c
c2d-highcpu-8,8.0,16.0,us-central1,us-central1-a
c2d-highcpu-8,8.0,16.0,us-central1,us-central1-b
c2d-highcpu-8,8.0,16.0,us-central1,us-central1-c
c2d-highcpu-8,8.0,16.0,us-central1,us-central1-f
c2d-highcpu-8,8.0,16.0,us-east1,us-east1-b
c2d-highcpu-8,8.0,16.0,us-east1,us-east1-c
c2d-highcpu-8,8.0,16.0,us-east1,us-east1-d
c2d-highcpu-8,8.0,16.0,us-east4,us-east4-a
c2d-highcpu-8,8.0,16.0,us-east4,us-east4-b
c2d-highcpu-8,8.0,16.0,us-east4,us-east4-c
c2d-highcpu-8,8.0,16.0,us-west1,us-west1-a
c2d-highcpu-8,8.0,16.0,us-west1,us-west1-b
c2d-highcpu-8,8.0,16.0,us-west1,us-west1-c
c2d-highmem-112,112.0,896.0,asia-east1,asia-east1-a
c2d-highmem-112,112.0,896.0,asia-east1,asia-east1-b
c2d-highmem-112,112.0,896.0,asia-east1,asia-east1-c
c2d-highmem-112,112.0,896.0,asia-south1,asia-south1-a
c2d-highmem-112,112.0,896.0,asia-south1,asia-south1-b
c2d-highmem-112,112.0,896.0,asia-south1,asia-south1-c
c2d-highmem-112,112.0,896.0,asia-southeast1,asia-southeast1-a
c2d-highmem-112,112.0,896.0,asia-southeast1,asia-southeast1-b
c2d-highmem-112,112.0,896.0,asia-southeast1,asia-southeast1-c
c2d-highmem-112,112.0,896.0,europe-west1,europe-west1-b
c2d-highmem-112,112.0,896.0,europe-west1,europe-west1-c
c2d-highmem-112,112.0,896.0,europe-west1,europe-west1-d
c2d-highmem-112,112.0,896.0,europe-west2,europe-west2-b
c2d-highmem-112,112.0,896.0,europe-west2,europe-west2-c
c2d-highmem-112,112.0,896.0,europe-west3,europe-west3-a
c2d-highmem-112,112.0,896.0,europe-west3,europe-west3-b
c2d-highmem-112,112.0,896.0,europe-west3,europe-west3-c
c2d-highmem-112,112.0,896.0,europe-west4,europe-west4-a
c2d-highmem-112,112.0,896.0,europe-west4,europe-west4-b
c2d-highmem-112,112.0,896.0,europe-west4,europe-west4-c
c2d-highmem-112,112.0,896.0,us-central1,us-central1-a
c2d-highmem-112,112.0,896.0,us-central1,us-central1-b
c2d-highmem-112,112.0,896.0,us-central1,us-central1-c
c2d-highmem-112,112.0,896.0,us-central1,us-central1-f
c2d-highmem-112,112.0,896.0,us-east1,us-east1-b
c2d-highmem-112,112.0,896.0,us-east1,us-east1-c
c2d-highmem-112,112.0,896.0,us-east1,us-east1-d
c2d-highmem-112,112.0,896.0,us-east4,us-east4-a
c2d-highmem-112,112.0,896.0,us-east4,us-east4-b
c2d-highmem-112,112.0,896.0,us-east4,us-east4-c
c2d-highmem-112,112.0,896.0,us-west1,us-west1-a
c2d-highmem-112,112.0,896.0,us-west1,us-west1-b
c2d-highmem-112,112.0,896.0,us-west1,us-west1-c
c2d-highmem-16,16.0,128.0,asia-east1,asia-east1-a
c2d-highmem-16,16.0,128.0,asia-east1,asia-east1-b
c2d-highmem-16,16.0,128.0,asia-east1,asia-east1-c
c2d-highmem-16,16.0,128.0,asia-south1,asia-south1-a
c2d-highmem-16,16.0,128.0,asia-south1,asia-south1-b
c2d-highmem-16,16.0,128.0,asia-south1,asia-south1-c
c2d-highmem-16,16.0,128.0,asia-southeast1,asia-southeast1-a
c2d-highmem-16,16.0,128.0,asia-southeast1,asia-southeast1-b
c2d-highmem-16,16.0,128.0,asia-southeast1,asia-southeast1-c
c2d-highmem-16,16.0,128.0,europe-west1,europe-west1-b
c2d-highmem-16,16.0,128.0,europe-west1,europe-west1-c
c2d-highmem-16,16.0,128.0,europe-west1,europe-west1-d
c2d-highmem-16,16.0,128.0,europe-west2,europe-west2-b
c2d-highmem-16,16.0,128.0,europe-west2,europe-west2-c
c2d-highmem-16,16.0,128.0,europe-west3,europe-west3-a
c2d-highmem-16,16.0,128.0,europe-west3,europe-west3-b
c2d-highmem-16,16.0,128.0,europe-west3,europe-west3-c
c2d-highmem-16,16.0,128.0,europe-west4,europe-west4-a
c2d-highmem-16,16.0,128.0,europe-west4,europe-west4-b
c2d-highmem-16,16.0,128.0,europe-west4,europe-west4-c
c2d-highmem-16,16.0,128.0,us-central1,us-central1-a
c2d-highmem-16,16.0,128.0,us-central1,us-central1-b
c2d-highmem-16,16.0,128.0,us-central1,us-central1-c
c2d-highmem-16,16.0,128.0,us-central1,us-central1-f
c2d-highmem-16,16.0,128.0,us-east1,us-east1-b
c2d-highmem-16,16.0,128.0,us-east1,us-east1-c
c2d-highmem-16,16.0,128.0,us-east1,us-east1-d
c2d-highmem-16,16.0,128.0,us-east4,us-east4-a
c2d-highmem-16,16.0,128.0,us-east4,us-east4-b
c2d-highmem-16,16.0,128.0,us-east4,us-east4-c
c2d-highmem-16,16.0,128.0,us-west1,us-west1-a
c2d-highmem-16,16.0,128.0,us-west1,us-west1-b
c2d-highmem-16,16.0,128.0,us-west1,us-west1-c
c2d-highmem-2,2.0,16.0,asia-east1,asia-east1-a
c2d-highmem-2,2.0,16.0,asia-east1,asia-east1-b
c2d-highmem-2,2.0,16.0,asia-east1,asia-east1-c
c2d-highmem-2,2.0,16.0,asia-south1,asia-south1-a
c2d-highmem-2,2.0,16.0,asia-south1,asia-south1-b
c2d-highmem-2,2.0,16.0,asia-south1,asia-south1-c
c2d-highmem-2,2.0,16.0,asia-southeast1,asia-southeast1-a
c2d-highmem-2,2.0,16.0,asia-southeast1,asia-southeast1-b
c2d-highmem-2,2.0,16.0,asia-southeast1,asia-southeast1-c
c2d-highmem-2,2.0,16.0,europe-west1,europe-west1-b
c2d-highmem-2,2.0,16.0,europe-west1,europe-west1-c
c2d-highmem-2,2.0,16.0,europe-west1,europe-west1-d
c2d-highmem-2,2.0,16.0,europe-west2,europe-west2-b
c2d-highmem-2,2.0,16.0,europe-west2,europe-west2-c
c2d-highmem-2,2.0,16.0,europe-west3,europe-west3-a
c2d-highmem-2,2.0,16.0,europe-west3,europe-west3-b
c2d-highmem-2,2.0,16.0,europe-west3,europe-west3-c
c2d-highmem-2,2.0,16.0,europe-west4,europe-west4-a
c2d-highmem-2,2.0,16.0,europe-west4,europe-west4-b
c2d-highmem-2,2.0,16.0,europe-west4,europe-west4-c
c2d-highmem-2,2.0,16.0,us-central1,us-central1-a
c2d-highmem-2,2.0,16.0,us-central1,us-central1-b
c2d-highmem-2,2.0,16.0,us-central1,us-central1-c
c2d-highmem-2,2.0,16.0,us-central1,us-central1-f
c2d-highmem-2,2.0,16.0,us-east1,us-east1-b
c2d-highmem-2,2.0,16.0,us-east1,us-east1-c
c2d-highmem-2,2.0,16.0,us-east1,us-east1-d
c2d-highmem-2,2.0,16.0,us-east4,us-east4-a
c2d-highmem-2,2.0,16.0,us-east4,us-east4-b
c2d-highmem-2,2.0,16.0,us-east4,us-east4-c
c2d-highmem-2,2.0,16.0,us-west1,us-west1-a
c2d-highmem-2,2.0,16.0,us-west1,us-west1-b
c2d-highmem-2,2.0,16.0,us-west1,us-west1-c
c2d-highmem-32,32.0,256.0,asia-east1,asia-east1-a
c2d-highmem-32,32.0,256.0,asia-east1,asia-east1-b
c2d-highmem-32,32.0,256.0,asia-east1,asia-east1-c
c2d-highmem-32,32.0,256.0,asia-south1,asia-south1-a
c2d-highmem-32,32.0,256.0,asia-south1,asia-south1-b
c2d-highmem-32,32.0,256.0,asia-south1,asia-south1-c
c2d-highmem-32,32.0,256.0,asia-southeast1,asia-southeast1-a
c2d-highmem-32,32.0,256.0,asia-southeast1,asia-southeast1-b
c2d-highmem-32,32.0,256.0,asia-southeast1,asia-southeast1-c
c2d-highmem-32,32.0,256.0,europe-west1,europe-west1-b
c2d-highmem-32,32.0,256.0,europe-west1,europe-west1-c
c2d-highmem-32,32.0,256.0,europe-west1,europe-west1-d
c2d-highmem-32,32.0,256.0,europe-west2,europe-west2-b
c2d-highmem-32,32.0,256.0,europe-west2,europe-west2-c
c2d-highmem-32,32.0,256.0,europe-west3,europe-west3-a
c2d-highmem-32,32.0,256.0,europe-west3,europe-west3-b
c2d-highmem-32,32.0,256.0,europe-west3,europe-west3-c
c2d-highmem-32,32.0,256.0,europe-west4,europe-west4-a
c2d-highmem-32,32.0,256.0,europe-west4,europe-west4-b
c2d-highmem-32,32.0,256.0,europe-west4,europe-west4-c
c2d-highmem-32,32.0,256.0,us-central1,us-central1-a
c2d-highmem-32,32.0,256.0,us-central1,us-central1-b
c2d-highmem-32,32.0,256.0,us-central1,us-central1-c
c2d-highmem-32,32.0,256.0,us-central1,us-central1-f
c2d-highmem-32,32.0,256.0,us-east1,us-east1-b
c2d-highmem-32,32.0,256.0,us-east1,us-east1-c
c2d-highmem-32,32.0,256.0,us-east1,us-east1-d
c2d-highmem-32,32.0,256.0,us-east4,us-east4-a
c2d-highmem-32,32.0,256.0,us-east4,us-east4-b
c2d-highmem-32,32.0,256.0,us-east4,us-east4-c
c2d-highmem-32,32.0,256.0,us-west1,us-west1-a
c2d-highmem-32,32.0,256.0,us-west1,us-west1-b
c2d-highmem-32,32.0,256.0,us-west1,us-west1-c
c2d-highmem-4,4.0,32.0,asia-east1,asia-east1-a
c2d-highmem-4,4.0,32.0,asia-east1,asia-east1-b
c2d-highmem-4,4.0,32.0,asia-east1,asia-east1-c
c2d-highmem-4,4.0,32.0,asia-south1,asia-south1-a
c2d-highmem-4,4.0,32.0,asia-south1,asia-south1-b
c2d-highmem-4,4.0,32.0,asia-south1,asia-south1-c
c2d-highmem-4,4.0,32.0,asia-southeast1,asia-southeast1-a
c2d-highmem-4,4.0,32.0,asia-southeast1,asia-southeast1-b
c2d-highmem-4,4.0,32.0,asia-southeast1,asia-southeast1-c
c2d-highmem-4,4.0,32.0,europe-west1,europe-west1-b
c2d-highmem-4,4.0,32.0,europe-west1,europe-west1-c
c2d-highmem-4,4.0,32.0,europe-west1,europe-west1-d
c2d-highmem-4,4.0,32.0,europe-west2,europe-west2-b
c2d-highmem-4,4.0,32.0,europe-west2,europe-west2-c
c2d-highmem-4,4.0,32.0,europe-west3,europe-west3-a
c2d-highmem-4,4.0,32.0,europe-west3,europe-west3-b
c2d-highmem-4,4.0,32.0,europe-west3,europe-west3-c
c2d-highmem-4,4.0,32.0,europe-west4,europe-west4-a
c2d-highmem-4,4.0,32.0,europe-west4,europe-west4-b
c2d-highmem-4,4.0,32.0,europe-west4,europe-west4-c
c2d-highmem-4,4.0,32.0,us-central1,us-central1-a
c2d-highmem-4,4.0,32.0,us-central1,us-central1-b
c2d-highmem-4,4.0,32.0,us-central1,us-central1-c
c2d-highmem-4,4.0,32.0,us-central1,us-central1-f
c2d-highmem-4,4.0,32.0,us-east1,us-east1-b
c2d-highmem-4,4.0,32.0,us-east1,us-east1-c
c2d-highmem-4,4.0,32.0,us-east1,us-east1-d
c2d-highmem-4,4.0,32.0,us-east4,us-east4-a
c2d-highmem-4,4.0,32.0,us-east4,us-east4-b
c2d-highmem-4,4.0,32.0,us-east4,us-east4-c
